"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.187289,0.0134341,405778,417239,900.808,452.996,6.39621e-05,56195.4,0,93.1717,0,0,766907,2.7044e+06,0.18779,8.26527,0.00617029,0.00617029,243426,0.0106536,0.14334,242534,0.147003,0.140281,2.61069,0.018481,0.018481,9414.24,0.0450704,9463.42,0.0461832,0,88,88
0.18254,0.0128072,413046,424273,900.81,452.998,6.41966e-05,57160.6,0,93.5148,0,0,766883,2.70437e+06,0.183044,8.26055,0.00553609,0.00553609,228206,0.00626398,0.15069,229508,0.147155,0.137124,2.61582,0.0169709,0.0169709,10606.1,0.0490276,10299.2,0.0470907,0,89,89
0.178119,0.0120777,420214,431199,900.812,453,6.44307e-05,58117.4,0,93.8573,0,0,766859,2.70434e+06,0.178618,8.25614,0.00493477,0.00493477,218192,0.00296687,0.1439,217701,0.147066,0.134265,2.62101,0.0154995,0.0154995,10570.3,0.045237,10641.6,0.0467101,0,90,90
0.174037,0.0113289,427273,438017,900.816,453.002,6.46609e-05,59062.9,0,94.1938,0,0,766836,2.70431e+06,0.174524,8.25206,0.00436371,0.00436371,206214,0.00404894,0.149771,207806,0.147102,0.131682,2.62621,0.0141691,0.0141691,10819.8,0.0473387,10473.5,0.0450008,0,91,91
0.170306,0.0104007,434209,444726,900.82,453.003,6.48823e-05,59992,0,94.5174,0,0,766814,2.70429e+06,0.170776,8.24832,0.00382092,0.00382092,200605,0.00533983,0.144964,200506,0.146931,0.129352,2.63143,0.0128562,0.0128562,9684.21,0.0400887,9773.97,0.0419,0,92,92
0.166936,0.00957285,441027,451336,900.826,453.003,6.50923e-05,60903.5,0,94.8242,0,0,766792,2.70426e+06,0.167381,8.24492,0.00330617,0.00330617,194601,0.0112864,0.148025,196449,0.146886,0.127255,2.63664,0.0116848,0.0116848,8907.64,0.0400839,8514.46,0.0412903,0,93,93
0.163939,0.00844227,447723,457854,900.833,453.003,6.52863e-05,61793.1,0,95.1076,0,0,766771,2.70424e+06,0.164353,8.24189,0.00281343,0.00281343,195989,0.0144201,0.14653,196403,0.146623,0.125368,2.64187,0.0105106,0.0105106,6558.35,0.0449048,6658.69,0.0430359,0,94,94
0.161325,0.00756154,454311,464306,900.84,453.002,6.54626e-05,62661.5,0,95.3652,0,0,766750,2.70422e+06,0.161701,8.23923,0.00234402,0.00234402,199034,0.0213382,0.145407,201124,0.146518,0.123673,2.64711,0.00948178,0.00948178,4610.44,0.0422501,5888.82,0.0466558,0,95,95
0.159108,0.00620469,460800,470709,900.849,453,6.56168e-05,63505.4,0,95.5903,0,0,766730,2.70421e+06,0.15944,8.23696,0.00189106,0.00189106,210439,0.0246348,0.148726,211678,0.146075,0.122149,2.65239,0.00843154,0.00843154,7776.05,0.057218,6144.81,0.0519551,0,96,96
0.157301,0.00526665,467214,477102,900.859,452.998,6.57477e-05,64327.1,0,95.7813,0,0,766710,2.70419e+06,0.157582,8.23508,0.00145556,0.00145556,226799,0.0324885,0.141438,229245,0.145882,0.120778,2.65773,0.00753449,0.00753449,4416.69,0.0511343,6620.4,0.0574599,0,97,97
0.155928,0.00364089,473575,483517,900.87,452.996,6.58505e-05,65124.4,0,95.9314,0,0,766690,2.70418e+06,0.15615,8.23363,0.00103097,0.00103097,252941,0.0365852,0.151924,255595,0.145073,0.119538,2.66316,0.00659991,0.00659991,9872.19,0.0703529,9316.77,0.0629539,0,98,98
0.155008,0.00259007,479920,490008,900.882,452.992,6.59237e-05,65900.7,0,96.038,0,0,766670,2.70417e+06,0.155163,8.23261,0.000617309,0.000617309,289697,0.0451241,0.135004,380954,0.154608,0.11841,2.66872,0.00583068,0.00583068,13106,0.0599753,16489.8,0.0804641,0,99,99
0.154577,0.00063284,486283,496628,900.896,452.988,6.59621e-05,66654.5,0,96.0938,0,0,766649,2.70416e+06,0.154655,8.23206,0.000208197,0.000208197,200893,0.0646869,0.030749,245295,0.0828763,0.117373,2.67447,0.00501108,0.00501108,8384.43,0.0357889,10745.2,0.0478821,0,100,100
