"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.224253,0.0292571,667079,670398,1008.4,404.768,0.000684942,963418,0.0487055,1000,2466.4,764.759,561394,2.63298e+06,0.224393,8.28816,0.0103805,0.0103805,149464,0.0442273,0.0899445,144757,0.0883803,0.23301,2.71759,0.040459,0.040459,114421,0.614259,112099,0.605146,0,44,44
0.234171,0.0308107,641369,644865,1011.83,403.389,0.000684974,930847,0.0488885,1000,2440.97,765.984,555598,2.63102e+06,0.234328,8.29786,0.00945208,0.00945208,121207,0.0439376,0.0672843,123069,0.0676373,0.243721,2.71743,0.0435241,0.0435241,96188.5,0.555389,96594,0.556034,0,45,45
0.244232,0.0325745,614716,618370,1015.52,401.912,0.000685007,896876,0.0490831,1000,2414.52,766.026,549393,2.62892e+06,0.244407,8.3077,0.00827742,0.00827742,100398,0.0434639,0.046036,96170.7,0.0445482,0.254597,2.71665,0.0469659,0.0469659,79578.4,0.499098,77925.9,0.492179,0,46,46
0.254389,0.0341733,587289,591080,1019.48,400.339,0.000685042,861691,0.0492907,1000,2387.15,764.865,542783,2.62668e+06,0.254582,8.31764,0.00685292,0.00685292,62679.3,0.0415835,0.0188365,68818.1,0.0283254,0.265583,2.71522,0.0502289,0.0502289,56358.3,0.415131,56648,0.414866,0,47,47
0.264575,0.0359629,559327,563227,1023.7,398.675,0.000685079,825562,0.0495147,1000,2359.01,762.374,535787,2.62431e+06,0.264785,8.3276,0.0051828,0.0051828,49515.3,0.0384956,0.0295926,42974.3,0.0282961,0.276598,2.71309,0.0537524,0.0537524,34296.8,0.330104,33529.8,0.326598,0,48,48
0.274736,0.0375279,531052,535031,1028.19,396.924,0.000685116,788751,0.0497576,1000,2330.27,758.612,528425,2.62182e+06,0.274966,8.33754,0.0032815,0.0032815,10187.1,0.0356588,0.0351629,36576.5,0.047551,0.287582,2.71027,0.0570489,0.0570489,9167.26,0.231055,18762.7,0.226636,0,49,49
0.284813,0.0393955,502719,506744,1032.92,395.095,0.000685154,751564,0.0500243,1000,2301.08,753.481,520729,2.61921e+06,0.285061,8.34739,0.0011723,0.0011723,76416.3,0.0333202,0.0902857,73387,0.0859403,0.298454,2.70674,0.0605244,0.0605244,22419.5,0.114333,27183.2,0.131384,0,50,50
0.294753,0.0434595,474626,478651,1037.88,393.198,0.000685191,714349,0.0503245,1000,2271.58,746.562,512750,2.6165e+06,0.295017,8.35711,0.0012145,0.0012145,130528,0.0225058,0.128027,116932,0.118987,0.309105,2.70252,0.0659497,0.0659497,54726.8,0.0658176,52354.2,0.101703,0,51,51
0.304456,0.0496683,447127,451106,1043.01,391.253,0.000685226,677567,0.0506636,1000,2242.15,738.037,504567,2.61373e+06,0.304734,8.36658,0.00363952,0.00363952,130253,0.0127314,0.129609,137733,0.13611,0.319418,2.69769,0.0736542,0.0736542,77543.7,0.160843,76344.6,0.160463,0,52,52
0.313866,0.0559684,420434,424337,1048.29,389.273,0.00068526,641525,0.0510389,1000,2213.1,728.511,496231,2.6109e+06,0.314156,8.37576,0.0061537,0.0061537,159898,0.00623626,0.157197,158186,0.156861,0.32937,2.69234,0.0812719,0.0812719,95564.1,0.25435,94889.1,0.252422,0,53,53
