"beta_max_aux","beta_aux","PI_aux","PI_bar_aux","rhoI_aux","tempI_aux","P_rel_aux","vel_rel_aux","Omega_aux","Aint_aux","ht_liq_aux","ht_gas_aux","EI_liq_aux","EI_gas_aux","mu_max_aux_l","kappa_max_aux_l","mu_aux_l","kappa_aux_l","jump_grad_press_aux_l","jump_grad_alpha_aux_l","jump_grad_dens_aux_l","smooth_jump_grad_press_aux_l","smooth_jump_grad_dens_aux_l","mu_max_aux_g","kappa_max_aux_g","mu_aux_g","kappa_aux_g","jump_grad_press_aux_g","jump_grad_dens_aux_g","smooth_jump_grad_press_aux_g","smooth_jump_grad_dens_aux_g","ObjectId","GlobalElementId","PedigreeElementId"
0.119168,0.00615072,485640,485679,900.9,452.986,0.00686529,6.085e+06,0,10000,0,0,766446,2.70396e+06,0.119169,8.19656,0.00360505,0.00360505,97132.8,0.0399902,0.0574447,100187,0.058379,0.119011,2.97003,0.0171983,0.0171983,80892.1,0.269163,83257.8,0.276723,0,89,89
0.117125,0.00462182,488257,488291,900.901,452.986,0.00686525,6.11257e+06,0,10000,0,0,766439,2.70396e+06,0.117126,8.19452,0.00323557,0.00323557,88151.7,0.0334617,0.0544301,87533.9,0.0543604,0.116987,2.97041,0.0118412,0.0118412,76201.9,0.258763,75173,0.255713,0,90,90
0.11533,0.00471388,490519,490549,900.902,452.987,0.00686522,6.13642e+06,0,10000,0,0,766434,2.70395e+06,0.11533,8.19273,0.00288453,0.00288453,76699.4,0.0261293,0.0511364,78454.3,0.0516313,0.11521,2.97067,0.0130612,0.0130612,67396,0.236163,68998.3,0.24121,0,91,91
0.113729,0.00360898,492516,492542,900.903,452.988,0.00686519,6.15744e+06,0,10000,0,0,766429,2.70394e+06,0.113729,8.19113,0.00254479,0.00254479,72266.7,0.0214465,0.0498223,71637.3,0.0497102,0.113625,2.9709,0.00868197,0.00868197,64999.4,0.23375,64214.9,0.231418,0,92,92
0.112343,0.00351064,494223,494245,900.903,452.988,0.00686516,6.17544e+06,0,10000,0,0,766424,2.70394e+06,0.112343,8.18975,0.00221934,0.00221934,65316.2,0.0160862,0.0480598,66444.2,0.0483468,0.112254,2.97104,0.00987423,0.00987423,59464.6,0.222007,60546.6,0.225313,0,93,93
0.111137,0.00270009,495696,495715,900.904,452.988,0.00686514,6.19093e+06,0,10000,0,0,766421,2.70393e+06,0.111138,8.18855,0.00190213,0.00190213,62877.8,0.0125328,0.0474452,62394.2,0.0473606,0.111062,2.97117,0.0060271,0.0060271,58257.7,0.223488,57699.9,0.221782,0,94,94
0.110124,0.00246493,496923,496938,900.904,452.989,0.00686512,6.20386e+06,0,10000,0,0,766417,2.70393e+06,0.110125,8.18754,0.00159583,0.00159583,58504.9,0.00862339,0.0464923,59236.6,0.0466452,0.110062,2.97125,0.00725578,0.00725578,54819.8,0.218144,55543.1,0.220218,0,95,95
0.109282,0.00185925,497937,497950,900.905,452.989,0.00686511,6.21453e+06,0,10000,0,0,766415,2.70392e+06,0.109282,8.1867,0.00129492,0.00129492,57059,0.0075565,0.0461511,56743.1,0.0461111,0.109232,2.97131,0.00371121,0.00371121,54275.3,0.221097,53928.8,0.219956,0,96,96
0.108617,0.00152917,498734,498744,900.905,452.989,0.0068651,6.22294e+06,0,10000,0,0,766413,2.70392e+06,0.108617,8.18604,0.00100192,0.00100192,54349.6,0.00500812,0.0456501,54797.3,0.0457045,0.108578,2.97135,0.00499353,0.00499353,52344.8,0.219485,52812.1,0.22066,0,97,97
0.108116,0.00105279,499334,499341,900.905,452.989,0.00686509,6.22923e+06,0,10000,0,0,766411,2.70392e+06,0.108116,8.18554,0.00071161,0.00071161,53430.9,0.00640794,0.0453666,53329.4,0.0453977,0.108088,2.97139,0.00160172,0.00160172,52283.3,0.222573,52153,0.222085,0,98,98
0.107783,0.00067319,499735,499739,900.905,452.99,0.00686508,6.23345e+06,0,10000,0,0,766410,2.70392e+06,0.107783,8.18521,0.000426476,0.000426476,52105.9,0.00561836,0.0452074,48283.2,0.0404752,0.107766,2.97141,0.00293681,0.00293681,51700.6,0.223709,47792,0.202927,0,99,99
0.107612,0.000239374,499942,499944,900.906,452.99,0.00686508,6.23561e+06,0,10000,0,0,766410,2.70392e+06,0.107612,8.18504,0.000142164,0.000142164,35489.9,0.00347254,0.0261195,21899,0.0178317,0.107605,2.97143,0.00112464,0.00112464,35483.5,0.141717,21796,0.0913564,0,100,100
