"rhoA","rhouA","rhoEA","area_aux","velocity_aux","density_aux","total_energy_aux","internal_energy_aux","pressure_aux","temperature_aux","mach_number_aux","norm_vel_aux","mu_max_aux","kappa_max_aux","mu_aux","kappa_aux","residual_aux","jump_grad_press_aux","jump_grad_dens_aux","jump_grad_press_smooth_aux","jump_grad_dens_smooth_aux","ObjectId","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.489,6.489,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.4935,6.4935,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.498,6.498,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5025,6.5025,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.507,6.507,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5115,6.5115,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.516,6.516,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5205,6.5205,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.525,6.525,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5295,6.5295,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.534,6.534,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5385,6.5385,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.543,6.543,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5475,6.5475,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.552,6.552,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5565,6.5565,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.561,6.561,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5655,6.5655,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.57,6.57,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5745,6.5745,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.579,6.579,0,0
0.001,-1.23297e-31,1e-10,1,-1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5835,6.5835,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.588,6.588,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.5925,6.5925,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.597,6.597,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6015,6.6015,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.606,6.606,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6105,6.6105,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.615,6.615,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6195,6.6195,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.624,6.624,0,0
0.001,-1.23297e-31,1e-10,1,-1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6285,6.6285,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.633,6.633,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6375,6.6375,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.642,6.642,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6465,6.6465,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.651,6.651,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6555,6.6555,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.66,6.66,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6645,6.6645,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.669,6.669,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6735,6.6735,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.678,6.678,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6825,6.6825,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.687,6.687,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.6915,6.6915,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.696,6.696,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7005,6.7005,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.705,6.705,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7095,6.7095,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.714,6.714,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7185,6.7185,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.723,6.723,0,0
0.001,-1.23297e-31,1e-10,1,-1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7275,6.7275,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.732,6.732,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7365,6.7365,0,0
0.001,6.00531e-32,1e-10,1,6.00531e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.80159e-25,6.00531e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.741,6.741,0,0
0.001,-6.0053e-32,1e-10,1,-6.0053e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.80159e-25,6.0053e-29,1.35119e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7455,6.7455,0,0
0.001,4.84721e-42,1e-10,1,4.84721e-39,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.45416e-35,4.84721e-39,6.75596e-32,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.75,6.75,0,0
0.001,6.0053e-32,1e-10,1,6.0053e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.80159e-25,6.0053e-29,6.75596e-32,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7545,6.7545,0,0
0.001,-6.00531e-32,1e-10,1,-6.00531e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.80159e-25,6.00531e-29,1.35119e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.759,6.759,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7635,6.7635,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.768,6.768,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7725,6.7725,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.777,6.777,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7815,6.7815,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.786,6.786,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7905,6.7905,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.795,6.795,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.7995,6.7995,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.804,6.804,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8085,6.8085,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.813,6.813,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8175,6.8175,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.822,6.822,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8265,6.8265,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.423e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.831,6.831,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8355,6.8355,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.84,6.84,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8445,6.8445,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.849,6.849,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8535,6.8535,0,0
0.001,-1.23297e-31,1e-10,1,-1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.858,6.858,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8625,6.8625,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.867,6.867,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8715,6.8715,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.876,6.876,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8805,6.8805,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.885,6.885,0,0
0.001,6.79925e-32,1e-10,1,6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.52983e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8895,6.8895,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.894,6.894,0,0
0.001,6.32444e-32,1e-10,1,6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.8985,6.8985,0,0
0.001,-1.23297e-31,1e-10,1,-1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.903,6.903,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.9075,6.9075,0,0
0.001,-1.75723e-26,1e-10,1,-1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,3.95377e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.912,6.912,0,0
0.001,1.23297e-31,1e-10,1,1.23297e-28,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,3.69892e-25,1.23297e-28,1.9769e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.9165,6.9165,0,0
0.001,-6.32444e-32,1e-10,1,-6.32443e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,1.89733e-25,6.32443e-29,2.09859e-31,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.921,6.921,0,0
0.001,1.75723e-26,1e-10,1,1.75723e-23,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,5.27169e-20,1.75723e-23,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.9255,6.9255,0,0
0.001,-6.79925e-32,1e-10,1,-6.79925e-29,0.001,1e-10,1e-10,6.66667e-11,6.66667e-08,2.03977e-25,6.79925e-29,1.97689e-26,7.5e-07,5.39568e-18,5.39568e-18,1.23358e-23,0,0,0,0,0,1,6.93,6.93,0,0
