"Tw","area","enthalpy","heat_flux_perimeter","heat_transfer_coefficient","hydraulic_diameter","pressure","rho","rhoA","rhoE","rhoEA","rhoe","rhou","rhouA","temperature","u","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.13899e+06,27.0545,0.00270545,6.91975e+07,6919.75,6.91974e+07,52.884,0.0052884,507.406,1.95472,22,22,2,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.13441e+06,27.0343,0.00270343,6.91458e+07,6914.58,6.91458e+07,52.884,0.0052884,507.406,1.95618,23,23,2.1,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.12983e+06,27.0141,0.00270141,6.90941e+07,6909.41,6.90941e+07,52.884,0.0052884,507.406,1.95764,24,24,2.2,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.12524e+06,26.9939,0.00269939,6.90424e+07,6904.24,6.90423e+07,52.884,0.0052884,507.406,1.95911,25,25,2.3,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.12064e+06,26.9737,0.00269737,6.89906e+07,6899.06,6.89906e+07,52.884,0.0052884,507.406,1.96058,26,26,2.4,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.11605e+06,26.9534,0.00269534,6.89388e+07,6893.88,6.89388e+07,52.884,0.0052884,507.406,1.96205,27,27,2.5,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.11145e+06,26.9331,0.00269331,6.8887e+07,6888.7,6.88869e+07,52.884,0.0052884,507.406,1.96353,28,28,2.6,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.10685e+06,26.9128,0.00269128,6.88351e+07,6883.51,6.8835e+07,52.884,0.0052884,507.406,1.96501,29,29,2.7,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.10224e+06,26.8925,0.00268925,6.87832e+07,6878.32,6.87831e+07,52.884,0.0052884,507.406,1.96649,30,30,2.8,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.09763e+06,26.8722,0.00268722,6.87312e+07,6873.12,6.87312e+07,52.884,0.0052884,507.406,1.96798,31,31,2.9,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.09302e+06,26.8519,0.00268519,6.86792e+07,6867.92,6.86792e+07,52.884,0.0052884,507.406,1.96947,32,32,3,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.0884e+06,26.8316,0.00268316,6.86272e+07,6862.72,6.86271e+07,52.884,0.0052884,507.406,1.97096,33,33,3.1,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.08378e+06,26.8112,0.00268112,6.85751e+07,6857.51,6.8575e+07,52.884,0.0052884,507.406,1.97246,34,34,3.2,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.07915e+06,26.7908,0.00267908,6.8523e+07,6852.3,6.85229e+07,52.884,0.0052884,507.406,1.97396,35,35,3.3,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.07453e+06,26.7704,0.00267704,6.84708e+07,6847.08,6.84707e+07,52.884,0.0052884,507.406,1.97546,36,36,3.4,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.0699e+06,26.75,0.002675,6.84186e+07,6841.86,6.84186e+07,52.884,0.0052884,507.406,1.97697,37,37,3.5,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.06526e+06,26.7296,0.00267296,6.83664e+07,6836.64,6.83663e+07,52.884,0.0052884,507.406,1.97848,38,38,3.6,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.06062e+06,26.7091,0.00267091,6.83141e+07,6831.41,6.8314e+07,52.884,0.0052884,507.406,1.97999,39,39,3.7,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.05598e+06,26.6887,0.00266887,6.82618e+07,6826.18,6.82617e+07,52.884,0.0052884,507.406,1.98151,40,40,3.8,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.05134e+06,26.6682,0.00266682,6.82094e+07,6820.94,6.82094e+07,52.884,0.0052884,507.406,1.98303,41,41,3.9,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.04669e+06,26.6477,0.00266477,6.8157e+07,6815.7,6.81569e+07,52.884,0.0052884,507.406,1.98456,42,42,4,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.04203e+06,26.6272,0.00266272,6.81046e+07,6810.46,6.81045e+07,52.884,0.0052884,507.406,1.98609,43,43,4.1,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.03738e+06,26.6067,0.00266067,6.80521e+07,6805.21,6.8052e+07,52.884,0.0052884,507.406,1.98762,44,44,4.2,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.03272e+06,26.5862,0.00265862,6.79996e+07,6799.96,6.79995e+07,52.884,0.0052884,507.406,1.98915,45,45,4.3,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.02806e+06,26.5656,0.00265656,6.7947e+07,6794.7,6.79469e+07,52.884,0.0052884,507.406,1.99069,46,46,4.4,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.02339e+06,26.5451,0.00265451,6.78944e+07,6789.44,6.78943e+07,52.884,0.0052884,507.406,1.99223,47,47,4.5,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.01872e+06,26.5245,0.00265245,6.78417e+07,6784.17,6.78417e+07,52.884,0.0052884,507.406,1.99378,48,48,4.6,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.01404e+06,26.5039,0.00265039,6.77891e+07,6778.91,6.7789e+07,52.884,0.0052884,507.406,1.99533,49,49,4.7,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.00937e+06,26.4833,0.00264833,6.77363e+07,6773.63,6.77363e+07,52.884,0.0052884,507.406,1.99688,50,50,4.8,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6.00469e+06,26.4626,0.00264626,6.76836e+07,6768.36,6.76835e+07,52.884,0.0052884,507.406,1.99844,51,51,4.9,0,0
600,0.0001,2.78462e+06,0.0354491,0,0.0112838,6e+06,26.442,0.0026442,6.76308e+07,6763.08,6.76307e+07,52.884,0.0052884,507.406,2,52,52,5,0,0
